survey,p_id,prob_event,prob_word,vry_low,vry_small,prty_low,small,low,slight,moderate,good,sig,risk_chan,risk_poss,risk_may,risk_exp
WX19,oDtnHD95nJjS5tpJMX99nA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,40,85
WX19,oDtnHD95nJhe9eb1L_iLAg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,50,60
WX19,oDtnHD95nJhZo9nwtJvpnQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,20,70
WX19,oDtnHD95nJidY-o99NvuQw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,100,50,50
WX19,oDtnHD95nJjzWmYFFbF43A**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,80
WX19,oDtnHD95nJjT3e5VsWugHg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,20,80
WX19,oDtnHD95nJjkT25t8z2Yfg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,50,80
WX19,oDtnHD95nJhCJVUMQAvpLg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,30,70
WX19,oDtnHD95nJi7dKa_WXmXBQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,55,70
WX19,oDtnHD95nJiEc74YoJjN6g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,30,40,40
WX19,oDtnHD95nJi81NKV4RJcCw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,30,100
WX19,oDtnHD95nJgVQnYYvfLH2g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,90
WX19,oDtnHD95nJiSswzl7ZGXzA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX19,oDtnHD95nJirHKkDqRhqSg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,40,80
WX19,oDtnHD95nJin-67AJTLMmw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,50,100
WX19,oDtnHD95nJhz6mkM3oH3oA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,50,30,60
WX19,oDtnHD95nJgZiV3eQYpw2Q**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,35,10
WX19,oDtnHD95nJheiDmuZAo4Ig**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,25
WX19,oDtnHD95nJh8kYKo1-B4Gg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,46,66,88
WX19,oDtnHD95nJh158UIgSnmpQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,40,75
WX19,oDtnHD95nJhGlDhc7ATu3A**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,50,75
WX19,oDtnHD95nJjCNt4jO5DdTg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,40,60,70
WX19,oDtnHD95nJiQmRf-B-_Kig**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,90,90
WX19,oDtnHD95nJi7C13bzvnSrg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,35,99
WX19,oDtnHD95nJiVGu4yItef0w**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,40,60,80
WX19,oDtnHD95nJiJx2QVwmV1pw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,25,75
WX19,oDtnHD95nJgh6a_T2B44Vg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,80,90
WX19,oDtnHD95nJhGIoeHPQgMXQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,50,70
WX19,oDtnHD95nJgW65IvBzqnxg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,50
WX19,oDtnHD95nJiiYTSP2hHYBQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,24,26,25
WX19,oDtnHD95nJg6OL1-mBa-WQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,30,75
WX19,oDtnHD95nJjfS4_JlLN1CQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,5,55
WX19,oDtnHD95nJhWcOeLq32DGQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,10,10
WX19,oDtnHD95nJiecEqV6K-A5w**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,20,60,100
WX19,oDtnHD95nJhP8TUGJphW2Q**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,68,36,50
WX19,oDtnHD95nJiNovzcgePUTA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,50,75
WX19,oDtnHD95nJjn00Cm8LdeTQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,10,10,30
WX19,oDtnHD95nJgZ7BnFrJ0bfA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,60,80
WX19,oDtnHD95nJjP4YOQl1vPWg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0
WX19,oDtnHD95nJiw7p3JrGiWVQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,50,35,80
WX19,oDtnHD95nJg7QlFcRungtA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,10,50
WX19,oDtnHD95nJgNyaNBJutuAg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,50,50,90
WX19,oDtnHD95nJiqni_3mm3hiQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,50,80
WX19,oDtnHD95nJgh3wSYcGG4Mw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50,40,60
WX19,oDtnHD95nJhDo3h9oMULGA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,60,99
WX19,oDtnHD95nJjuQjCBUPuCew**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,0,87
WX19,oDtnHD95nJjY4Ftvs9ePzw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,25,75
WX19,oDtnHD95nJh5DIlVAvaeNg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,30,50,70
WX19,oDtnHD95nJixL6RlAW1ssw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,40,20,30
WX19,oDtnHD95nJjtTsLWZDpbpQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22,18,10
WX19,oDtnHD95nJjTxL0EFg0nBw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,1,10
WX19,oDtnHD95nJh-q6tXyHHyYA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,50,50,80
WX19,oDtnHD95nJiTgRlyRdRX4Q**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,45,95
WX19,oDtnHD95nJiBqutOaGGUng**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,40,50
WX19,oDtnHD95nJjBlnsGe7mglw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,60,80,90
WX19,oDtnHD95nJg3CoWLX8urfQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,50,75,40
WX19,oDtnHD95nJhlITUTcjmkeg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,6,7
WX19,oDtnHD95nJi2mWu1zupQfA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,30,10,40
WX19,oDtnHD95nJjH-uaiMnRmBQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,30,55
WX19,oDtnHD95nJgtdz1KyIbNfA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,50,85
WX19,oDtnHD95nJijTR-nnEE9rA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,60,75
WX19,oDtnHD95nJjx-F7CDUK5vQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,0,90
WX19,oDtnHD95nJjYf_gfjYRP4w**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,75,75
WX19,oDtnHD95nJi4XUElfOqp1Q**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,60,30,80
WX19,oDtnHD95nJgaNaM2KV4c1g**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,70,40,100
WX19,oDtnHD95nJiyGElLFrYdmw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,30,60
WX19,oDtnHD95nJiuqzZAoN-y_g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA
WX19,oDtnHD95nJhyqMqJ7n_H9Q**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,25
WX19,oDtnHD95nJgk3_hgi0nGpw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,26,15,10
WX19,oDtnHD95nJgAhzWs1C4rnA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,25,95
WX19,oDtnHD95nJhTzcZLKqfNCA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,75,70
WX19,oDtnHD95nJjBNnPXS-XSqw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,50,65
WX19,oDtnHD95nJgfhFtcfofmeA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,80,50
WX19,oDtnHD95nJjEPpQjAw9jfA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
WX19,oDtnHD95nJje2j_KlQGIbg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,10,75
WX19,oDtnHD95nJh2FFn7UlPzsA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,25,50
WX19,oDtnHD95nJjWV6m38DCW-A**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,50,60
WX19,oDtnHD95nJiL4UDSjR-4IA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX19,oDtnHD95nJiRGxIvwWrC1g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,85
WX19,oDtnHD95nJjfG0JZrpZbFw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25,50,80
WX19,oDtnHD95nJgInrGfuKrN5Q**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,10,18
WX19,oDtnHD95nJifsrmQ7jt1uQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,30,80
WX19,oDtnHD95nJg37zu7_u5Q0g**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,60,30,5
WX19,oDtnHD95nJjNj3m63H3MXA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,59,50,90
WX19,oDtnHD95nJhfb3NUXgQdLQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,10,40,90
WX19,oDtnHD95nJg4xAYWvRqQ6Q**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,50,30,100
WX19,oDtnHD95nJjhy9gqYm7d5g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,25,45,80
WX19,oDtnHD95nJg3MHKubfYSHA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,7
WX19,oDtnHD95nJiyInLKoAgzRg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,83,100
WX19,oDtnHD95nJjO8kNwm4-gTw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX19,oDtnHD95nJgm5eJg2FhmJA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,75,100
WX19,oDtnHD95nJi4J9w-cEBTQQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,40,20,70
WX19,oDtnHD95nJiM5jSaG0VStw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,34,0,22
WX19,oDtnHD95nJgnIbXWHWE63Q**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,40,40
WX19,oDtnHD95nJge-SOToSVuqQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,20,20
WX19,oDtnHD95nJh3x9j7mFCPMw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,2
WX19,oDtnHD95nJiEzX9-PeiVTA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
WX19,oDtnHD95nJgOnxBkFk-Nmw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,50,75
WX19,oDtnHD95nJiLYC3JlacXxA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5
WX19,oDtnHD95nJicFU_CocBAPA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,30,60
WX19,oDtnHD95nJiBhIA6jRsTuQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,85,60,1
WX19,oDtnHD95nJgzeJgAAYQtCw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,80,70,50
WX19,oDtnHD95nJjS2FFmYMpyXQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,40,60,30
WX19,oDtnHD95nJgnVNUz6oWMtA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,75,80,50
WX19,oDtnHD95nJgSLnXOJTd6ug**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,10,30
WX19,oDtnHD95nJi2sEcMs9udNQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,100,50,45
WX19,oDtnHD95nJjKGMDmglCevw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,25
WX19,oDtnHD95nJic2hH-P7iEjA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50,10,30
WX19,oDtnHD95nJiWrLlnDQqoMw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,50,65,60
WX19,oDtnHD95nJia1RqW6y9RqQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,35,70
WX19,oDtnHD95nJiemJiaO7akhg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50,30,60
WX19,oDtnHD95nJj3_zkqW40vKw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,25,60
WX19,oDtnHD95nJhZUfqDT_ecAA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,2
WX19,oDtnHD95nJh6drFGdJeEWg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,75
WX19,oDtnHD95nJgsog5bIiT84A**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,75,50,100
WX19,oDtnHD95nJipTBHW09ohLQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,20
WX19,oDtnHD95nJgTLYLaI0m_UA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,25,75
WX19,oDtnHD95nJi3wPfRmIR3fA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,10,15
WX19,oDtnHD95nJhbC5tLjbUkmA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,80
WX19,oDtnHD95nJjBdmsCFx5x9g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,40,10,50
WX19,oDtnHD95nJhygqmdeuOxhA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,50,75
WX19,oDtnHD95nJiTfHK-m2xdYg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,75
WX19,oDtnHD95nJiBoBxmAcB1Eg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,10,40
WX19,oDtnHD95nJiuUa-kKZUykQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,30,50,75
WX19,oDtnHD95nJicf9oIdzbzfQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,50
WX19,oDtnHD95nJgxruh6iIs2Pw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,10,80
WX19,oDtnHD95nJg2mPJM3ewM3Q**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,25,70
WX19,oDtnHD95nJh67oNPcx1TwA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,30,50
WX19,oDtnHD95nJj4gH-HPpqIMw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30,20,50
WX19,oDtnHD95nJhejw34E1EOww**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,80,90
WX19,oDtnHD95nJiGrVIPXmYdIw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5
WX19,oDtnHD95nJgY9QmK-rcW_w**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,20,50
WX19,oDtnHD95nJjCwaC3wo-bzQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,60
WX19,oDtnHD95nJix-di-F4cbvg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50,60,50
WX19,oDtnHD95nJjR5EOk9C8VFA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,25,60
WX19,oDtnHD95nJhZv9NhCrE_7w**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,25,10,50
WX19,oDtnHD95nJgMElGBfGVoxQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,15,65
WX19,oDtnHD95nJgvBkfwtEXeZQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,60,70
WX19,oDtnHD95nJh2xUAJvnoubg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,20,65
WX19,oDtnHD95nJjWNIeEZz3Lcw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,15,70
WX19,oDtnHD95nJgFRlPTyaIJ-A**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,25,50,85
WX19,oDtnHD95nJhIBR5JwyB-Fw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,50,80
WX19,oDtnHD95nJg4BWPg5WYFMQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,10,20
WX19,oDtnHD95nJie2UmsObGJVA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,25,90
WX19,oDtnHD95nJiiuGW4B_GlCw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,33,65
WX19,oDtnHD95nJhLKUZgPvj9uw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25,50,60
WX19,oDtnHD95nJigvIireVdNIQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30,60,80
WX19,oDtnHD95nJgHJlbTJqi1wg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,50
WX19,oDtnHD95nJjoPJvNP-spjQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,90,90
WX19,oDtnHD95nJjPNOBO6jfgQg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,50,30,70
WX19,oDtnHD95nJiWSZXZNNJbJQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,40,70
WX19,oDtnHD95nJhwm73KCkNGDQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25,50,100
WX19,oDtnHD95nJh5tj2Ff3OYZw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,25,75
WX19,oDtnHD95nJhKNbCN4BAsPQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,20,75
WX19,oDtnHD95nJgZCPtugl3xoQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25,20,50
WX19,oDtnHD95nJg7Go8hsMUw3Q**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,10,40
WX19,oDtnHD95nJikKefYW4fY9Q**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,50,75
WX19,oDtnHD95nJhr9o2Y1QDJgg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,65,50,80
WX19,oDtnHD95nJh3Ik3ocy8dBA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,10
WX19,oDtnHD95nJhyVOvEelrY4w**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,25,75
WX19,oDtnHD95nJgl356knhSVaA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,5,85
WX19,oDtnHD95nJh7W429mCmWJg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,85,65,80
WX19,oDtnHD95nJhrT3tvojBMdw**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,10,75
WX19,oDtnHD95nJgo802iLkZpxQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,45,75,80
WX19,oDtnHD95nJgDUZOZNGccvQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,79,50,80
WX19,oDtnHD95nJjObIHchCUbfQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,15,65
WX19,oDtnHD95nJh_XRZ9SgtQQA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,10,15,50
WX19,oDtnHD95nJgBVGCADSE91A**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,40,20,80
WX19,oDtnHD95nJhmRD-plZ2sGg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,30,76
WX19,oDtnHD95nJjEjSbhqZWGNg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,60
WX19,oDtnHD95nJizT-2C4E9lzQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,25,75
WX19,oDtnHD95nJjiFFPW7f2LXQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,50,90
WX19,oDtnHD95nJjQMK0aqKHEzA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,25,25
WX19,oDtnHD95nJgFY1VboL7ULQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,5,25
WX19,oDtnHD95nJiY8YFfQe25RA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,50,33,50
WX19,oDtnHD95nJicSRRq6mc9bQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,10,50
WX19,oDtnHD95nJiiyj_yFNOrkg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,25,75
WX19,oDtnHD95nJj3cVqDc26OqA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,15,10
WX19,oDtnHD95nJiGxgFEkTWsyg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,50
WX19,oDtnHD95nJh84j9mdQDSNA**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,50,100
WX19,oDtnHD95nJgqgHiIVE-0-g**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,35,25,75
WX19,oDtnHD95nJjRAH3SPmxDOg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,50,100
WX19,oDtnHD95nJj53yRYovuEfQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,25,75
WX19,oDtnHD95nJi07KyQ4XEsjQ**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX19,oDtnHD95nJgIVfEYl7nfXg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,5,40
WX19,oDtnHD95nJgD4ZKm8KEt_A**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,90
WX19,oDtnHD95nJi5s7od6v8UGQ**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,60,40,80
WX19,oDtnHD95nJgX-OKQbvnptw**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,20,40
WX19,oDtnHD95nJi2M0UnkeWhYg**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,50,100
WX19,oDtnHD95nJjuCqTFqJRI4w**,tornadoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30,10,80
WX19,oDtnHD95nJiua4-4VB3ymA**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,25
WX19,oDtnHD95nJj4qPduwh8alg**,severe thunderstorms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,33,50,75
