age,gend,race,nws_region,follow,torwatch,torwarn,resp_ignore,resp_prot,resp_busy,resp_unsure,cointoss,bigbucks,acme_pub,choir,fiveside,sixside,mushroom,spc_mar,spc_sli,spc_enh,spc_mod,spc_hig,spc_mar_col,spc_sli_col,spc_enh_col,spc_mod_col,spc_hig_col,rq_4,rq_5,rq_6,edu,is_bluedot,time_taken,page_time
54,1,1,Southern Region,3,1,NA,5,3,3,2,500,100,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,1,0,0,5,1,44,53
51,1,1,Southern Region,4,NA,2,1,5,1,1,500,10,1,1,50,NA,NA,2,1,4,3,5,1,2,3,4,5,0,0,1,6,NA,15,54
59,1,1,Eastern Region,4,NA,2,1,1,3,2,50,1,1,NA,,NA,NA,3,2,1,4,5,4,3,1,5,2,0,0,0,4,NA,24,71
54,1,1,Central Region,5,NA,2,1,5,1,1,50,10,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,1,1,6,NA,18,54
59,1,1,Eastern Region,5,NA,2,3,3,3,4,500,10,1,20,25,NA,NA,2,1,5,3,4,1,4,2,5,3,0,0,2,6,NA,14,31
38,1,1,Eastern Region,3,NA,2,4,3,4,2,500,10,0.1,10,30,NA,NA,1,2,5,3,4,1,2,3,5,4,0,0,0,4,NA,13,26
41,1,1,Eastern Region,4,2,NA,2,3,2,2,0,1,100,NA,,NA,NA,3,2,4,1,5,1,2,4,5,3,0,0,0,2,NA,22,49
47,1,1,Eastern Region,4,NA,2,1,3,1,2,500,10,1,10,30,NA,NA,1,2,4,3,5,1,3,4,5,2,0,0,0,2,NA,17,28
45,1,1,Western Region,5,1,NA,1,5,1,1,500,100,50,NA,,NA,NA,4,2,5,1,3,2,4,3,5,1,2,2,2,2,NA,31,55
35,1,1,Central Region,4,NA,2,2,4,3,3,500,1,1,NA,,NA,NA,5,4,1,3,2,4,5,1,2,3,0,2,0,6,NA,21,33
40,1,1,Southern Region,5,1,NA,1,4,3,1,500,10,0.1,25,,20,NA,1,2,3,4,5,1,2,3,4,5,0,0,1,5,NA,28,43
57,1,1,Eastern Region,4,NA,2,4,3,3,3,500,20,1,NA,,NA,NA,4,2,1,5,3,1,2,3,4,5,0,0,0,6,NA,18,51
61,1,1,Southern Region,3,1,NA,4,2,3,3,500,10,0.01,33.3,30,NA,NA,1,2,4,3,5,1,3,4,5,2,0,0,0,7,1,21,50
32,1,1,Eastern Region,5,NA,2,1,5,1,2,500,10,0.1,25,,20,NA,1,2,4,3,5,2,3,4,5,1,1,1,0,6,NA,25,51
64,1,1,Western Region,4,NA,2,1,3,4,1,500,1,0.1,33,5,NA,NA,2,1,4,3,5,1,3,4,5,2,0,0,0,5,NA,21,63
47,1,1,Southern Region,4,2,NA,3,3,3,3,500,10,1,25,,20,NA,2,1,5,3,4,1,3,4,5,2,0,0,0,5,NA,33,54
63,1,1,Western Region,5,NA,2,2,4,3,2,600,0.05,1,NA,,NA,NA,4,5,2,3,1,5,4,3,1,2,0,0,1,4,NA,21,62
53,1,1,Southern Region,3,NA,2,1,5,1,1,500,10,0.1,25,,20,NA,1,2,4,3,5,2,3,4,5,1,0,0,0,7,1,17,23
64,1,1,Western Region,3,3,NA,1,3,1,4,500,10,0.1,40,25,NA,NA,5,4,1,3,2,4,5,2,3,1,0,0,0,4,NA,16,50
50,1,1,Eastern Region,4,NA,2,3,3,2,2,500,10,1,40,30,NA,NA,1,2,4,3,5,1,3,2,5,4,1,1,1,7,NA,17,39
42,1,1,Central Region,4,1,NA,2,3,2,2,500,10,0.1,25,,20,NA,1,2,4,3,5,1,2,3,4,5,0,0,0,7,NA,29,24
44,1,1,Western Region,4,1,NA,2,4,2,2,500,10,0.1,25,,20,NA,2,1,4,3,5,1,3,4,5,2,0,0,0,5,NA,26,49
53,1,1,Eastern Region,3,NA,3,3,3,3,3,250,175,2,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,2,2,2,5,NA,17,14
62,1,1,Southern Region,4,NA,2,2,3,2,4,500,10,0.01,10,30,NA,NA,5,4,3,2,1,1,5,4,2,3,0,0,0,2,1,26,89
64,1,1,Eastern Region,5,NA,1,1,4,1,1,500,10,0.01,10,30,NA,NA,4,5,2,3,1,5,3,4,1,2,0,1,1,8,NA,23,45
35,1,1,Eastern Region,2,NA,1,4,1,1,3,500,10,0.1,10,30,NA,NA,2,1,3,4,5,1,2,3,5,4,0,0,0,7,NA,18,25
54,1,1,Western Region,4,NA,2,1,4,2,1,500,10,0.001,20,30,NA,NA,2,1,3,4,5,1,4,3,5,2,0,0,0,7,NA,31,57
61,1,1,Central Region,4,1,NA,1,5,1,1,75,100,1,NA,,NA,NA,2,1,4,3,5,5,4,1,3,2,0,0,0,2,NA,22,40
43,1,1,Eastern Region,4,NA,2,4,3,3,4,500,10,0.1,25,,23.3,50,2,1,4,3,5,1,2,4,3,5,0,0,0,8,NA,31,24
46,1,1,Central Region,4,1,NA,4,3,2,2,500,10,10,60,30,NA,NA,1,2,4,3,5,1,2,4,5,3,1,1,1,3,1,37,83
56,1,1,Central Region,4,NA,2,2,4,2,2,500,10,0.01,10,30,NA,NA,1,2,4,3,5,1,2,4,5,3,0,0,0,7,1,21,41
63,1,1,Southern Region,4,NA,2,2,3,3,3,500,10,0.5,30,33,NA,NA,3,4,2,1,5,1,2,3,4,5,0,0,NA,4,1,12,18
54,1,1,Western Region,5,NA,2,1,3,2,4,10,1,1,NA,,NA,NA,3,1,5,4,2,2,1,3,5,4,1,1,0,5,NA,23,40
60,1,1,Eastern Region,4,NA,2,3,4,2,2,500,10,0.1,25,,24,95,1,2,4,3,5,1,3,2,5,4,0,0,0,6,NA,16,38
43,1,1,Eastern Region,3,NA,2,2,1,3,3,0,1,0.001,NA,,NA,NA,3,1,2,4,5,1,2,3,5,4,1,1,1,8,NA,18,42
61,1,1,Southern Region,4,1,NA,1,4,1,1,500,1,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,1,0,1,6,NA,19,41
40,1,1,Southern Region,5,NA,2,1,3,1,1,500,0.5,0.5,NA,,NA,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,6,NA,21,45
55,1,1,Western Region,4,1,NA,2,3,3,3,500,100,100,NA,,NA,NA,1,2,3,4,5,1,2,3,4,5,0,0,0,6,NA,13,39
33,1,1,Central Region,3,NA,2,2,4,2,3,9,5,7,NA,,NA,NA,4,2,5,3,1,1,3,2,5,4,1,1,1,6,NA,10,16
55,1,1,Western Region,2,NA,2,3,3,3,4,500,10,0.1,25,,47,50,1,2,4,3,5,1,3,4,5,2,0,1,0,6,NA,24,30
62,1,1,Eastern Region,5,1,NA,1,4,1,1,500,10,0.1,25,,23,2,1,2,3,4,5,2,3,4,5,1,0,0,0,6,NA,24,42
51,1,1,Central Region,5,1,NA,3,3,3,1,500,10,0,3,10,NA,NA,3,2,1,4,5,1,3,2,5,4,0,1,0,5,NA,29,43
61,0,1,Western Region,4,1,NA,2,2,2,2,500,10,0,10,30,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,0,6,NA,23,51
51,1,1,Central Region,4,1,NA,1,3,1,1,500,10,0.1,10,30,NA,NA,2,1,4,3,5,1,2,4,5,3,1,1,1,6,NA,14,37
25,1,1,Eastern Region,4,1,NA,3,4,3,3,500,10,1,25,,25,5,2,1,4,3,5,1,3,4,5,2,0,0,0,2,NA,34,13
36,0,1,Southern Region,4,1,NA,2,3,2,2,500,10,1,10,5,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,4,NA,33,42
60,1,1,Western Region,4,2,NA,3,3,3,3,500,100,10,NA,,NA,NA,4,5,2,3,1,5,3,2,1,4,1,1,1,4,1,19,50
50,1,1,Southern Region,4,NA,1,4,4,4,2,520,1,1,NA,,NA,NA,1,2,4,3,5,1,2,4,5,3,0,0,0,5,1,34,39
54,1,1,Eastern Region,5,NA,2,1,NA,1,1,500,10,0.01,60,30,NA,NA,1,2,4,3,5,1,2,3,4,5,0,0,2,6,NA,23,48
41,1,1,Eastern Region,4,1,NA,3,3,3,3,500,10,0.05,40,30,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,6,NA,11,25
57,1,1,Southern Region,4,1,NA,2,4,4,2,500,1000,0.1,20,25,NA,NA,4,5,1,3,2,1,3,2,5,4,1,1,1,2,1,22,47
28,1,1,Southern Region,5,1,NA,2,2,2,2,500,100,0.1,25,,33,50,1,2,3,4,5,1,2,3,4,5,0,0,0,7,NA,21,38
42,1,1,Southern Region,2,NA,2,4,2,3,2,500,10,0.01,0.01,30,NA,NA,1,2,3,4,5,3,4,5,2,1,2,1,2,8,NA,20,49
63,1,1,Southern Region,4,NA,2,1,5,1,1,500,10,1,75,10,NA,NA,2,3,1,4,5,1,4,3,5,2,1,1,1,2,1,17,33
64,1,1,Central Region,4,1,NA,1,4,1,2,500,1,0,NA,,NA,NA,2,1,3,4,5,1,4,2,5,3,0,0,0,3,NA,15,38
62,1,1,Western Region,3,NA,2,3,3,3,3,500,500,50,NA,,NA,NA,3,1,4,2,5,5,1,4,2,3,1,1,1,5,NA,16,46
57,1,1,Central Region,4,2,NA,2,3,3,2,500,100,0.1,25,,20,NA,1,2,3,4,5,1,4,2,5,3,0,1,1,7,NA,21,51
38,1,1,Eastern Region,5,2,NA,4,5,3,3,40,40,20,NA,,NA,NA,4,5,2,3,1,1,4,2,5,3,0,1,0,7,NA,27,21
47,1,1,Eastern Region,4,NA,2,1,5,1,1,500,10,0.001,25,,22,20,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,26,41
64,1,1,Central Region,4,NA,1,2,4,2,3,500,100,1,NA,,NA,NA,2,3,4,1,5,2,1,4,5,3,0,2,0,2,NA,14,41
29,1,1,Eastern Region,4,1,NA,2,3,2,2,500,10,0.001,25,,20,NA,1,2,4,3,5,1,2,3,5,4,0,NA,NA,7,1,19,35
37,0,1,Western Region,4,NA,2,2,3,2,2,500,10,1,75,25,NA,NA,2,1,3,4,5,1,2,3,5,4,0,0,1,3,NA,32,50
56,1,1,Central Region,4,1,NA,2,2,3,1,525,10,0.1,30,25,NA,NA,2,1,4,3,5,1,2,3,5,4,1,1,1,5,1,15,39
36,1,1,Eastern Region,3,2,NA,2,4,2,4,500,10,0.1,25,,10,50,2,1,5,3,4,1,2,3,4,5,0,0,0,6,NA,33,261
54,1,1,Eastern Region,2,2,NA,4,2,3,3,499,10,0.01,NA,,NA,NA,2,1,4,3,5,5,3,2,1,4,0,0,0,6,NA,32,58
44,1,1,Western Region,4,1,NA,3,3,3,3,500,10,1,30,30,NA,NA,4,5,2,3,1,5,3,2,1,4,1,1,1,7,NA,13,35
47,1,1,Eastern Region,4,NA,2,2,4,2,2,500,10,0.1,40,3,NA,NA,2,1,5,3,4,1,3,4,5,2,0,1,1,7,NA,26,54
62,1,1,Southern Region,5,NA,2,2,4,1,2,500,1,0.5,NA,,NA,NA,2,1,3,4,5,2,3,4,5,1,0,1,0,4,NA,19,52
54,1,1,Eastern Region,3,NA,2,3,3,3,2,500,1,20,NA,,NA,NA,4,5,2,3,1,3,5,4,1,2,0,0,0,5,NA,16,22
54,1,1,Southern Region,5,NA,2,1,4,1,1,500,1,1,NA,,NA,NA,2,1,3,4,5,1,2,3,5,4,0,0,0,2,NA,22,55
63,1,1,Eastern Region,4,NA,2,2,3,1,2,500,10,0.1,25,,30,15,1,2,5,3,4,1,3,4,5,2,0,0,0,7,NA,21,29
58,1,1,Southern Region,4,NA,3,3,3,4,3,501,36,15,NA,,NA,NA,4,2,3,5,1,4,3,1,5,2,1,1,0,4,NA,15,35
58,1,1,Western Region,4,NA,2,4,1,2,2,500,1,10,NA,,NA,NA,3,1,2,4,5,3,2,1,5,4,0,NA,0,7,NA,17,25
62,1,1,Eastern Region,4,1,NA,2,3,2,2,500,10,0.1,20,30,NA,NA,1,2,4,3,5,1,4,2,5,3,0,1,0,6,NA,13,35
40,1,1,Eastern Region,3,NA,2,3,3,1,4,25,10,1,NA,,NA,NA,2,1,4,3,5,4,3,1,5,2,0,0,0,4,NA,10,15
62,1,1,Central Region,3,1,NA,3,3,3,3,500,10,0.1,12,15,NA,NA,1,2,5,3,4,1,3,2,5,4,0,0,0,6,NA,11,35
47,1,1,Central Region,3,NA,2,2,4,2,2,500,10,1,15,3,NA,NA,2,1,3,4,5,1,2,4,5,3,0,0,NA,4,NA,32,53
55,1,1,Western Region,4,NA,2,3,3,3,2,40,10,10,NA,,NA,NA,2,1,4,3,5,4,1,2,5,3,0,0,0,7,1,20,46
25,1,1,Eastern Region,5,3,NA,1,5,1,1,2,3,2,NA,,NA,NA,3,1,4,2,5,1,2,3,5,4,1,1,2,2,NA,17,26
55,1,1,Central Region,4,1,NA,2,4,2,2,500,100,1,NA,,NA,NA,1,4,5,3,2,4,1,3,5,2,1,1,0,4,NA,19,36
50,1,1,Western Region,4,1,NA,1,1,1,1,1000,100,0,NA,,NA,NA,2,5,1,4,3,4,2,3,1,5,0,0,0,4,NA,16,33
43,1,1,Central Region,5,NA,2,4,3,2,2,500,10,0.1,10,10,NA,NA,2,1,3,4,5,1,2,3,4,5,1,1,1,6,NA,19,43
46,1,1,Central Region,3,1,NA,4,NA,2,3,500,10,0.01,10,30,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,6,NA,24,48
39,1,1,Western Region,4,NA,2,1,5,1,2,500,10,0.01,7,25,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,28,35
32,1,1,Central Region,1,1,NA,5,5,1,1,500,1,1,NA,,NA,NA,3,2,5,1,4,2,3,4,5,1,0,0,0,4,1,12,39
54,1,1,Eastern Region,4,NA,2,2,4,2,2,500,10,100,20,25,NA,NA,1,2,3,4,5,1,3,4,5,2,0,0,0,6,NA,22,53
53,1,1,Eastern Region,4,NA,2,2,4,2,4,500,10,0.1,10,30,NA,NA,1,2,3,4,5,1,4,3,5,2,0,0,0,7,NA,17,18
51,1,1,Eastern Region,4,1,NA,1,5,1,1,500,10,0.1,20,50,NA,NA,2,1,4,3,5,1,2,3,4,5,1,1,1,6,NA,42,46
58,1,1,Western Region,5,NA,2,2,4,2,2,500,10,0.01,10,50,NA,NA,2,1,3,4,5,3,1,2,5,4,0,0,0,4,NA,19,48
48,1,1,Western Region,5,2,NA,3,3,3,3,500,10,0.1,20,30,NA,NA,1,2,4,3,5,1,3,4,5,2,0,0,0,3,NA,17,29
49,1,1,Central Region,5,NA,2,2,4,2,2,500,10,0.1,25,,22,20,1,2,3,4,5,1,4,3,5,2,0,1,0,7,NA,31,56
28,1,1,Southern Region,4,NA,2,2,4,5,1,500,10,0.001,25,,20,NA,5,4,2,3,1,4,2,3,1,5,1,1,1,7,NA,15,22
43,1,1,Central Region,3,1,NA,2,4,2,3,500,10,0.001,80,17,NA,NA,5,1,3,4,2,5,1,3,2,4,0,1,1,6,NA,10,NA
36,1,1,Western Region,4,NA,1,3,3,3,3,500,10,1,30,40,NA,NA,5,1,2,3,4,1,2,3,4,5,0,1,0,7,NA,41,17
51,1,1,Eastern Region,2,1,NA,3,2,3,4,500,10,1,10,25,NA,NA,1,2,4,3,5,3,1,4,5,2,0,0,0,4,NA,23,26
46,1,1,Central Region,4,1,NA,1,5,1,1,500,10,0.1,25,,23,20,2,1,4,3,5,1,4,2,5,3,1,0,1,6,NA,25,53
38,0,1,Central Region,2,NA,2,4,3,1,2,30,40,10,NA,,NA,NA,2,1,4,3,5,2,1,3,5,4,0,0,0,4,NA,33,94
37,1,1,Western Region,4,1,NA,2,3,2,2,500,10,0.5,17,30,NA,NA,3,1,2,4,5,1,3,2,5,4,1,1,1,6,1,31,41
51,1,1,Eastern Region,4,NA,2,2,3,1,1,500,1,0.01,NA,,NA,NA,2,1,3,4,5,1,3,2,5,4,1,1,1,8,1,17,32
43,1,1,Eastern Region,4,2,NA,5,5,4,4,50,50,50,NA,,NA,NA,4,1,2,3,5,2,1,5,4,3,1,1,0,6,NA,10,16
52,0,1,Western Region,3,1,NA,1,5,1,1,500,10,1,3,5,NA,NA,5,4,3,2,1,5,4,3,1,2,0,0,0,2,NA,16,24
42,0,1,Southern Region,4,2,NA,2,2,2,2,50,100,80,NA,,NA,NA,2,3,5,1,4,4,3,2,5,1,1,0,1,2,NA,14,21
29,1,1,Central Region,3,1,NA,2,4,2,2,500,10,0.1,40,30,NA,NA,1,2,3,4,5,1,4,3,5,2,0,1,0,7,NA,19,40
33,1,1,Western Region,5,1,NA,1,4,1,1,500,10,0.1,10,30,NA,NA,3,1,4,2,5,1,2,4,5,3,0,0,0,6,NA,23,39
49,1,1,Western Region,3,1,NA,3,4,3,2,500,10,0.1,40,30,NA,NA,3,1,2,4,5,1,3,4,5,2,0,0,0,7,NA,15,27
53,1,1,Central Region,3,NA,2,1,3,2,2,500,10,1,15,30,NA,NA,1,2,3,4,5,1,3,2,5,4,0,0,0,4,1,25,55
42,1,1,Eastern Region,4,1,NA,2,4,3,1,50,1,1,NA,,NA,NA,4,2,5,1,3,2,3,4,5,1,0,0,1,3,NA,25,54
64,1,1,Central Region,4,NA,2,2,3,2,1,500,10,0.1,50,30,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,7,NA,16,46
31,1,1,Southern Region,2,NA,1,4,2,2,2,500,1,1,NA,,NA,NA,3,1,2,4,5,1,2,3,5,4,0,0,0,3,NA,20,38
53,1,1,Southern Region,5,2,NA,2,3,3,2,500,10,1,50,30,NA,NA,2,1,5,3,4,1,3,4,5,2,1,1,1,4,NA,31,53
50,1,1,Western Region,4,2,NA,3,3,3,4,500,10,0.1,25,,20,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,7,NA,22,52
36,1,1,Southern Region,5,1,NA,2,4,4,2,50,2,2,NA,,NA,NA,3,1,4,2,5,3,2,1,5,4,1,0,0,6,NA,36,96
52,1,1,Southern Region,5,NA,2,1,2,3,1,500,10,0.1,25,,22,80,2,1,4,3,5,1,2,3,4,5,0,0,0,6,1,31,43
38,1,1,Eastern Region,4,NA,2,3,3,3,3,500,10,0.1,10,30,NA,NA,1,5,4,2,3,1,2,3,4,5,0,0,0,6,NA,11,43
40,1,1,Central Region,3,NA,1,3,3,3,3,50,50,50,NA,,NA,NA,2,3,4,5,1,5,3,4,1,2,2,2,2,2,NA,16,20
40,1,1,Central Region,4,NA,2,1,5,1,1,500,10,0.001,25,,20,NA,1,3,2,4,5,1,2,4,5,3,0,1,0,6,NA,38,72
43,1,1,Western Region,5,1,NA,2,2,2,1,500,0.001,0.001,NA,,NA,NA,1,2,4,3,5,1,2,3,5,4,1,1,1,7,NA,32,50
50,1,1,Eastern Region,4,1,NA,3,3,3,2,500,10,0.1,25,,20,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,6,NA,16,55
34,1,1,Western Region,4,NA,3,4,4,3,3,40,30,50,NA,,NA,NA,4,1,3,5,2,4,5,2,1,3,0,0,1,6,NA,10,18
47,1,1,Central Region,4,NA,2,2,2,4,2,500,10,0.1,25,,20,NA,1,2,4,3,5,2,1,3,5,4,0,0,0,8,NA,19,40
59,1,1,Eastern Region,4,NA,2,3,3,3,3,500,10,0.1,10,30,NA,NA,2,3,1,4,5,1,2,3,5,4,1,0,0,8,NA,14,31
26,1,1,Western Region,4,NA,2,1,4,1,2,500,10,0.1,25,,35,80,2,1,4,3,5,1,2,4,5,3,1,1,0,4,NA,32,46
31,1,1,Western Region,4,1,NA,3,3,3,3,500,10,0.01,25,,25,4,2,1,4,3,5,1,3,4,5,2,0,0,1,6,NA,16,45
35,1,1,Central Region,3,1,NA,2,2,3,2,500,10,0.1,50,20,NA,NA,1,2,4,3,5,1,2,3,5,4,1,1,1,7,NA,22,15
58,1,1,Western Region,4,1,NA,2,4,2,4,500,1,0.1,10,30,NA,NA,2,1,4,3,5,2,1,3,5,4,0,0,0,6,NA,14,36
36,1,1,Central Region,4,NA,2,2,3,2,4,0,0,50,NA,,NA,NA,4,1,3,5,2,3,2,1,4,5,1,2,1,7,NA,15,16
48,1,1,Central Region,2,1,NA,3,4,2,2,500,10,0.1,25,,20,NA,5,4,2,3,1,1,2,3,4,5,1,0,1,6,1,22,57
62,1,1,Southern Region,5,1,NA,4,4,5,5,100,100,1,NA,,NA,NA,2,3,4,1,5,1,4,2,5,3,1,1,1,6,NA,13,18
51,0,1,Western Region,4,NA,2,4,2,2,2,500,10,0.001,25,,35,20,2,1,4,3,5,1,3,5,4,2,1,1,1,6,NA,23,48
35,1,1,Central Region,4,1,NA,3,2,3,2,500,100,0.1,10,30,NA,NA,1,2,4,3,5,1,2,3,4,5,0,0,0,6,NA,19,36
32,1,1,Eastern Region,5,1,NA,1,3,1,3,50,1,1,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,0,1,1,1,NA,243,NA
53,1,1,Western Region,2,2,NA,4,2,4,4,500,10,0.1,25,,20,NA,1,2,3,4,5,1,4,2,5,3,1,1,0,6,NA,20,42
47,1,1,Southern Region,5,NA,1,2,2,2,1,500,10,0.1,40,30,NA,NA,2,3,1,4,5,1,2,4,5,3,0,0,0,2,1,33,68
50,1,1,Eastern Region,5,1,NA,1,1,1,1,500,10,0.5,20,30,NA,NA,2,1,4,3,5,1,3,4,5,2,0,0,0,6,NA,20,35
42,1,1,Southern Region,5,1,NA,2,4,1,1,500,10,0.1,40,30,NA,NA,1,2,4,3,5,1,2,3,5,4,1,1,1,8,NA,17,28
53,1,1,Eastern Region,4,1,NA,2,3,2,4,500,10,0.1,80,25,NA,NA,1,2,4,3,5,2,3,4,5,1,0,0,0,7,NA,16,31
50,1,1,Western Region,4,2,NA,3,3,2,3,500,10,10,55,22,NA,NA,4,5,3,2,1,2,4,3,5,1,1,1,0,6,NA,12,27
50,1,1,Eastern Region,4,2,NA,3,3,3,3,200,25,20,NA,,NA,NA,2,1,5,4,3,3,1,4,5,2,1,1,1,3,1,13,52
40,1,1,Eastern Region,4,1,NA,1,5,1,1,500,10,0.1,25,,20,NA,2,1,3,4,5,1,2,3,5,4,0,0,0,7,NA,25,46
38,1,1,Eastern Region,2,1,NA,3,3,3,3,500,10,0.1,25,,20,NA,2,1,4,3,5,1,2,3,5,4,0,1,0,6,NA,16,57
44,1,1,Central Region,4,1,NA,4,3,4,1,500,1,1,NA,,NA,NA,3,1,4,2,5,1,3,4,5,2,0,0,1,7,NA,18,46
33,1,1,Eastern Region,2,3,NA,3,3,3,3,500,10,0.1,25,,23,5,3,1,5,2,4,4,3,2,5,1,2,2,2,5,NA,25,11
41,1,1,Eastern Region,4,NA,2,1,4,1,1,500,100,0.1,60,33,NA,NA,1,2,3,4,5,1,2,4,5,3,0,0,0,8,NA,17,27
49,1,1,Western Region,5,NA,2,1,5,1,1,50,10,1,NA,,NA,NA,4,5,2,3,1,4,5,3,2,1,1,1,1,8,NA,19,23
43,1,1,Eastern Region,5,3,NA,3,3,3,3,500,10,0.1,20,30,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,1,7,NA,14,30
32,1,1,Western Region,5,1,NA,5,5,4,4,100,15,80,NA,,NA,NA,3,5,4,2,1,2,1,3,5,4,2,1,1,8,NA,15,21
40,1,1,Southern Region,3,NA,2,2,4,2,2,500,10,0.1,25,,20,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,7,NA,15,39
42,1,1,Eastern Region,4,NA,2,2,3,2,2,500,1,0.1,10,30,NA,NA,2,1,4,3,5,2,1,3,4,5,1,1,1,6,NA,21,28
52,1,1,Western Region,4,NA,2,2,2,3,4,500,10,0.1,40,50,NA,NA,1,2,4,3,5,1,2,3,5,4,1,0,1,7,NA,20,54
33,1,1,Southern Region,4,NA,2,1,5,1,2,500,100,100,NA,,NA,NA,1,4,3,2,5,1,3,2,5,4,NA,NA,1,4,NA,32,42
26,1,1,Southern Region,4,1,NA,3,2,4,2,500,10,0.1,33,30,NA,NA,1,2,5,3,4,1,2,3,4,5,0,1,0,6,NA,30,54
49,0,1,Eastern Region,4,NA,2,1,4,3,1,500,1,0.1,40,25,NA,NA,4,1,3,2,5,1,3,4,5,2,0,1,1,3,NA,15,35
54,1,1,Eastern Region,4,NA,2,2,3,2,2,500,10,0.1,10,30,NA,NA,2,1,4,3,5,1,3,2,5,4,0,1,0,6,NA,32,83
50,1,1,Eastern Region,4,1,NA,4,2,4,2,500,100,1,NA,,NA,NA,2,1,5,3,4,1,2,3,5,4,1,0,1,7,1,32,78
28,1,1,Central Region,4,NA,2,3,2,4,2,500,10,0.001,25,,20,NA,2,1,5,3,4,3,1,4,5,2,0,1,2,6,NA,20,50
49,1,1,Eastern Region,4,1,NA,1,5,1,1,500,10,0.001,20,33,NA,NA,1,2,4,3,5,1,2,3,4,5,0,1,1,5,NA,19,32
48,1,1,Southern Region,2,NA,2,3,3,3,3,500,1,0.001,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,7,NA,15,25
29,1,1,Southern Region,2,NA,2,3,3,3,3,400,15,1,NA,,NA,NA,2,3,1,4,5,1,3,4,5,2,2,2,2,4,NA,12,19
25,1,1,Southern Region,3,2,NA,4,2,2,3,501,1,1,NA,,NA,NA,1,2,4,3,5,1,3,2,4,5,1,1,1,6,NA,15,31
35,1,1,Eastern Region,5,NA,2,1,5,1,1,500,1,1,NA,,NA,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,7,NA,35,35
32,1,1,Eastern Region,4,NA,2,3,3,3,3,500,10,0.1,0.25,15,NA,NA,1,2,4,3,5,1,2,3,5,4,2,2,2,6,NA,13,21
28,1,1,Western Region,5,NA,2,1,5,1,1,500,10,1,25,,20,NA,3,1,2,4,5,2,3,1,4,5,0,1,0,2,NA,31,30
27,1,1,Southern Region,1,1,NA,4,2,4,4,500,10,1,60,30,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,6,NA,27,35
54,1,1,Eastern Region,4,NA,2,2,4,1,2,500,10,0,10,10,NA,NA,2,1,4,3,5,1,3,4,5,2,0,1,0,8,NA,17,48
41,1,1,Eastern Region,5,1,NA,5,5,5,5,100,10,20,NA,,NA,NA,3,4,1,5,2,2,4,3,5,1,1,1,1,7,NA,17,51
39,1,1,Central Region,3,NA,2,3,3,3,4,500,10,0.1,10,30,NA,NA,1,2,3,4,5,1,2,3,4,5,2,0,0,6,NA,11,19
39,1,1,Eastern Region,4,NA,2,2,3,4,2,500,10,0.01,60,30,NA,NA,3,5,4,2,1,4,1,2,3,5,0,1,1,7,NA,11,13
51,1,1,Southern Region,4,NA,2,2,4,2,2,500,10,0.1,33,30,NA,NA,4,5,3,2,1,5,4,3,1,2,0,1,0,7,NA,18,41
49,1,1,Central Region,5,NA,2,1,4,1,1,50,10,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,1,1,0,6,NA,24,45
51,1,1,Southern Region,4,1,NA,4,2,3,2,500,10,0.001,0,30,NA,NA,2,1,4,3,5,1,2,3,4,5,0,0,0,6,NA,31,45
33,1,1,Southern Region,2,1,NA,1,3,2,4,500,10,1,40,30,NA,NA,4,5,1,3,2,2,1,4,5,3,0,0,0,2,NA,15,41
40,1,1,Central Region,5,NA,2,2,4,3,3,500,10,0.1,5,9,NA,NA,4,5,2,3,1,5,4,3,1,2,1,1,2,6,NA,13,13
46,1,1,Eastern Region,4,NA,2,2,4,2,2,500,10,0.1,25,,20,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,22,25
33,1,1,Eastern Region,2,1,NA,4,2,3,2,500,1,1,NA,,NA,NA,4,2,1,3,5,2,4,1,5,3,0,0,0,2,NA,11,30
32,1,1,Eastern Region,4,NA,1,3,4,2,2,500,5,3,NA,,NA,NA,4,3,2,5,1,1,2,3,5,4,0,1,0,5,NA,28,40
