"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","three_days","one_day","four_hours","sixty_min","fifteen_min","income","edu","nws_region","WX"
"60c65228-0878-5ebc-fe0f-ed6b44aa12b1",46,4,0,1,1,4,2,3,6,5,1,3,5,1,6,5,1,5,"Eastern Region",42.5
"60c0d281-2e75-327b-ad3d-bc1c1c70f79c",25,2,0,1,1,3,4,2,6,5,1,3,1,2,6,5,2,6,"Eastern Region",42.5
"60c4f948-7922-8e31-b33d-cbc276342c6e",52,4,0,1,1,3,2,6,1,5,4,5,2,1,1,1,2,2,"Eastern Region",42.5
"60ca47f6-a26c-d658-952e-16f9e7e8db97",23,1,0,0,1,1,5,4,2,6,3,1,3,5,3,2,2,5,"Eastern Region",42.5
"60c8cbba-26e9-341c-679e-80c365c2dfca",22,1,1,0,1,4,6,2,5,1,3,2,1,6,4,5,1,2,"Eastern Region",42.5
"60ca2807-b183-3a8a-4b14-099784a4673b",54,4,0,0,1,6,3,1,4,5,2,3,3,3,2,1,2,2,"Eastern Region",42.5
"60c7b87a-7246-8ccf-00f5-517294e581f5",65,6,0,0,2,4,5,6,2,3,1,6,6,6,6,6,2,2,"Eastern Region",42.5
"60c8cd63-bce0-3793-0dcc-335524cc4a48",30,2,1,0,1,5,1,6,3,4,2,3,4,4,4,3,1,1,"Eastern Region",35.5882352941176
"60c36a18-38f4-ce2f-b9ef-1a8b767274c0",41,3,1,1,1,2,5,4,1,6,3,2,2,2,1,6,2,6,"Eastern Region",35.5882352941176
"60c3de71-626f-fda1-d1b1-52871c098bae",64,5,0,0,1,2,3,1,4,5,6,3,4,1,4,6,1,NA,"Eastern Region",35.5882352941176
"60c8dad6-e125-f33f-b8a1-0a14f1442c02",72,6,1,0,1,2,3,1,4,6,5,3,3,1,2,1,2,6,"Eastern Region",35.5882352941176
"60c94c78-ce26-0fb3-7cb8-b61560bf92fb",20,1,1,0,1,5,3,6,2,4,1,1,2,4,6,5,3,2,"Eastern Region",35.5882352941176
"60c8d0b8-fe84-94da-2e53-3651e640f6b5",47,4,1,0,1,1,2,3,4,5,6,1,1,2,2,2,1,2,"Eastern Region",42.5
"60ca2781-7f2f-813b-5fcd-5eaee848a00f",46,4,0,0,1,3,6,5,4,1,2,3,3,2,3,2,1,1,"Eastern Region",42.5
"60c0ce5c-a650-b96f-1822-8acd5257e432",69,6,1,0,1,1,2,5,3,6,4,4,4,1,2,4,2,6,"Eastern Region",35.5882352941176
"60c0d197-f604-a3a7-2cc3-3b08e080011d",71,6,0,0,1,1,2,4,6,3,5,3,4,4,4,5,1,4,"Eastern Region",35.5882352941176
"60c5f9b7-bbc4-f04c-405e-836990da2938",68,6,1,0,1,2,1,4,3,5,6,5,4,4,4,6,2,2,"Eastern Region",35.5882352941176
"60c795ab-8687-7982-0279-838ec3e8478b",18,1,0,0,4,1,2,5,3,6,4,3,1,2,1,2,2,2,"Eastern Region",35.5882352941176
"60c9ace7-e8a8-2806-f4bd-3db251b775a9",62,5,0,0,1,1,2,4,3,6,5,4,2,3,1,1,1,3,"Eastern Region",35.5882352941176
"60c16ad9-da77-9e60-2e78-e9b4c710a6a5",21,1,0,1,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,4,6,"Eastern Region",35.5882352941176
"60c91e86-bce6-7554-4a18-1bac4d28c17d",34,2,1,0,1,2,3,1,5,6,4,6,5,5,4,4,2,4,"Eastern Region",35.5882352941176
"60c7a357-05ed-049e-09ba-cb8cfb6793ef",60,5,1,0,2,1,4,2,3,5,6,2,1,3,4,6,1,4,"Eastern Region",35.5882352941176
"60c8f767-87d9-ab0f-5e62-23e53475e2d8",61,5,1,0,1,1,3,2,4,5,6,3,3,1,4,4,1,4,"Eastern Region",35.5882352941176
"60c0d026-e822-6249-8477-96d56bca1fba",66,6,0,0,1,5,4,6,2,1,3,6,1,2,4,5,1,5,"Eastern Region",35.5882352941176
"60c8fa82-356d-88ad-abac-307acca65388",55,5,1,0,1,4,1,2,5,6,3,1,1,1,1,2,2,6,"Eastern Region",35.5882352941176
"60c8cd6e-2eda-5d90-9591-c7bcaab2ca22",30,2,1,0,1,2,3,1,4,5,6,3,3,1,6,6,2,4,"Eastern Region",35.5882352941176
"60ca5414-f8a2-f33a-9019-c478cb0a4c3b",23,1,0,0,1,3,5,6,2,4,1,5,1,6,6,6,2,6,"Eastern Region",35.5882352941176
"60c8d889-69db-03e4-02fa-55b6c29f828d",68,6,1,0,1,2,1,3,4,6,5,3,3,4,4,4,1,5,"Eastern Region",35.5882352941176
"60c8e538-c487-8730-e573-e671230b6181",74,6,1,0,1,1,2,5,3,4,6,4,1,1,1,1,1,4,"Eastern Region",35.5882352941176
"60c7a3c2-dbf2-67f5-abe0-af81955b756a",51,4,0,0,1,2,4,1,6,3,5,2,3,4,1,6,4,1,"Eastern Region",35.5882352941176
"60c36d06-6bbd-c11f-e0f4-5c2d2c4a86f2",28,2,0,1,1,2,3,5,1,6,4,1,2,4,6,5,2,2,"Eastern Region",35.5882352941176
"60ca3cc2-1de0-b2a8-e04b-85b25afbaf05",45,4,0,0,1,3,6,2,1,4,5,5,3,1,6,3,1,2,"Eastern Region",35.5882352941176
"60c666aa-0ba3-2aa6-7628-5c9fc526aabe",53,4,0,0,1,3,1,2,4,5,6,4,1,4,4,4,2,4,"Eastern Region",35.5882352941176
"60c8c32f-6462-aafe-e508-32ea0dd43d83",65,6,1,0,1,4,3,1,2,5,6,3,3,2,4,1,3,6,"Eastern Region",35.5882352941176
"60c94ac8-c24d-d77f-e1f8-7f756de4b459",18,1,1,0,1,NA,NA,NA,NA,NA,NA,3,4,1,1,5,1,2,"Eastern Region",42.5
"60ca2751-b951-b6ab-4e2d-72ebda245380",36,3,0,0,1,5,1,6,4,3,2,3,3,4,6,2,1,5,"Eastern Region",42.5
"60c7880f-a517-1016-d990-8abb22b0dfa6",36,3,0,0,2,2,1,3,4,6,5,1,6,1,1,1,2,7,"Eastern Region",35.5882352941176
"60c7cf95-4d9e-8d39-a85a-e6729c7fdb3a",65,6,0,0,4,2,1,3,5,6,4,1,4,2,4,6,1,4,"Eastern Region",35.5882352941176
"60c8d931-7a63-ee1e-55cf-a460df3984eb",71,6,1,0,1,2,3,1,5,4,6,3,3,1,2,5,2,6,"Eastern Region",42.5
"60c8db8a-0df9-8d65-3be1-442a7e72055f",73,6,1,0,1,1,2,3,4,5,6,1,3,4,5,6,1,5,"Eastern Region",42.5
"60c90101-52c0-47d4-4a80-dc94d20ff048",56,5,1,0,1,1,2,5,3,4,6,3,3,1,1,1,3,6,"Eastern Region",42.5
"60ca49de-c8bf-dc96-f9d1-4e2ce8dd3a62",46,4,0,0,1,1,3,5,2,6,4,1,2,4,6,5,2,3,"Eastern Region",42.5
"60c76d66-77c7-6e7a-24d5-ad812b9f6d5a",24,1,0,0,2,6,5,1,4,2,3,4,2,2,5,5,2,4,"Eastern Region",42.5
"60ca387d-9acd-6231-3ca2-ab054c64d3ca",63,5,0,0,1,1,2,3,4,6,5,2,3,1,4,6,2,6,"Eastern Region",42.5
"60ca2a80-8f00-cd02-9b1d-3fc0aa30ec84",64,5,0,0,1,5,4,1,2,3,6,2,4,5,5,4,4,8,"Eastern Region",42.5
"60c76c57-5395-d57a-c98b-b3422bc291c4",46,4,0,0,4,2,1,4,3,6,5,6,2,3,4,6,2,6,"Eastern Region",42.5
"60c0d108-eb3f-9841-1427-8b4747683326",40,3,1,0,1,1,5,4,6,3,2,4,4,3,3,3,2,6,"Eastern Region",42.5
"60ca2805-a7e7-9240-92b2-e15be78fe22a",28,2,0,0,1,6,3,2,1,4,5,2,1,3,2,2,2,2,"Eastern Region",42.5
"60c0cdd9-bb26-ded2-2f8b-7ee68ff9de3c",37,3,0,1,1,4,2,1,5,3,6,5,4,1,2,1,1,5,"Eastern Region",42.5
"60c8ff53-1cef-8489-34cf-258c81001e6b",63,5,1,0,1,NA,NA,NA,NA,NA,NA,3,3,2,2,1,2,4,"Eastern Region",42.5
"60ca3d6f-1165-4048-0c64-4b6100efc10e",25,2,0,0,1,1,2,3,6,5,4,1,2,5,4,6,1,4,"Eastern Region",42.5
"60c0d181-31c6-2b7c-c324-4cfb0e4b0c5e",77,6,1,0,1,4,3,1,2,5,6,3,5,2,1,6,1,5,"Eastern Region",42.5
"60c0cf6c-a79a-37a6-7e9d-d8be4c1eddec",63,5,0,0,1,1,3,2,6,4,5,3,1,4,6,6,1,5,"Eastern Region",42.5
"60c8d85b-8b43-1047-6837-051c7558ae06",77,6,1,0,1,1,3,2,4,6,5,3,2,1,1,6,1,2,"Eastern Region",42.5
"60c9162b-6f3b-b15d-30af-d5c820974a7c",35,3,1,0,1,3,1,2,4,5,6,3,4,3,4,4,2,3,"Eastern Region",42.5
"60ca4cef-ee0e-7fbb-dcad-045652a42697",49,4,0,0,1,1,2,3,4,6,5,3,3,3,3,4,1,4,"Eastern Region",37.6470588235294
"60c911c5-6278-6c8c-6396-12089e424d2c",42,3,1,0,1,4,2,3,5,6,1,6,3,2,6,4,1,2,"Eastern Region",42.5
"60ca26db-cc6a-a5c0-0ab2-89cc570b6acd",25,2,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,6,"Eastern Region",42.5
"60c8d4ad-423e-a281-f909-fd03ce53c4ad",27,2,1,0,1,1,2,3,4,6,5,1,2,4,6,6,2,7,"Eastern Region",37.6470588235294
"60c93b9b-c3d8-3db5-619b-89d5ade692a8",53,4,1,0,1,4,1,2,3,5,6,4,2,5,1,6,2,2,"Eastern Region",42.5
"60c911d0-4161-4015-0b23-aaaf137011a3",38,3,1,0,1,2,3,1,4,6,5,1,2,2,4,6,1,2,"Eastern Region",37.6470588235294
"60c90487-0237-97bb-c38d-2b9b4361b12e",19,1,1,0,1,3,4,1,6,5,2,3,1,6,6,6,1,1,"Eastern Region",42.5
"60c8c138-4dbd-7ea8-f4ae-d8710f155f4a",71,6,1,0,1,2,1,5,6,4,3,4,4,4,2,1,3,4,"Eastern Region",30.7352941176471
"60ca2c36-8c69-dedb-b4f0-d7c08c2903c9",44,3,0,0,1,4,2,3,5,1,6,4,1,2,2,1,1,2,"Central Region",32.7941176470588
"60c8c52d-6427-5e6b-06f9-46818edb2d4a",39,3,1,0,1,1,2,5,4,3,6,6,5,3,1,2,3,6,"Central Region",32.7941176470588
"60c90874-4685-e3f8-fc1d-d9f02a6dce61",55,5,1,0,1,1,6,4,3,2,5,3,3,1,5,6,NA,4,"Central Region",32.7941176470588
"60c94e4e-f268-229c-a807-8414112921fd",35,3,1,0,1,NA,NA,NA,NA,NA,NA,2,5,4,3,4,1,2,"Central Region",32.7941176470588
"60c36f6f-3c03-25d1-fa23-8045804b1c14",48,4,0,1,1,2,3,6,1,4,5,3,5,1,2,6,1,2,"Central Region",32.7941176470588
"60c91294-4662-1c45-b9bb-859071d7cb8b",43,3,1,0,1,1,4,6,3,2,5,1,5,4,1,6,1,2,"Central Region",32.7941176470588
"60ca349e-6d7e-8ec0-cad9-5140ee5e92ca",24,1,0,0,1,2,3,1,4,5,6,1,5,6,6,6,2,4,"Central Region",32.7941176470588
"60c8d78b-a46c-0cb2-6877-df29fe185256",40,3,1,0,1,3,2,1,5,4,6,3,1,4,5,1,1,2,"Central Region",32.7941176470588
"60c8dfb7-6db9-6899-db03-7a8a99ed27cb",42,3,1,0,1,5,6,2,3,4,1,6,6,6,6,6,2,6,"Central Region",32.7941176470588
"60c0d048-84d4-f3c9-6eca-418cadb2887f",60,5,1,0,1,2,1,4,3,5,6,3,4,1,1,1,2,4,"Central Region",32.7941176470588
"60c7c27b-6076-1bc8-0e02-ef2ef0551513",38,3,0,0,2,NA,NA,NA,NA,NA,NA,4,3,1,2,2,1,2,"Central Region",32.7941176470588
"60c8e91f-b03e-a929-9341-5154b42bf7da",75,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,4,4,1,1,4,"Central Region",32.9411764705882
"60c8c402-c8b3-b3bc-a93e-3b2dda0bb720",26,2,1,0,1,3,1,4,2,5,6,4,2,1,1,1,2,6,"Central Region",32.9411764705882
"60ca2752-f3f9-bd72-5e91-7ab6fc45a02b",52,4,0,0,1,1,2,3,4,6,5,3,4,1,2,6,4,6,"Central Region",30.7352941176471
"60c36ff1-4b15-8d81-802b-5620dad01353",26,2,0,1,1,2,3,1,4,6,5,2,4,3,5,6,1,2,"Central Region",30.7352941176471
"60ca4bd9-c5e4-e69b-f268-a332a26b4286",21,1,0,0,1,3,2,6,1,5,4,2,1,5,4,6,2,6,"Central Region",30.7352941176471
"60c36d2c-6ed7-fd8b-1a88-26dbe2e28abf",37,3,1,1,1,3,1,6,2,4,5,2,4,2,3,2,1,5,"Central Region",30.7352941176471
"60c8bf50-84fd-c9f1-a1b0-110067b74267",57,5,1,0,1,1,4,5,2,3,6,1,3,6,2,4,1,4,"Central Region",30.7352941176471
"60c37b99-6449-3227-aa48-6e0da08532d7",33,2,0,1,1,2,4,5,1,3,6,3,1,2,4,5,2,6,"Central Region",30.7352941176471
"60c8e146-dc13-9030-295b-b1e3d8aac844",69,6,1,0,1,2,6,5,3,1,4,3,2,NA,1,1,1,4,"Central Region",30.7352941176471
"60ca26fc-1682-b444-bcb5-05ffe3825db5",58,5,0,0,1,4,2,6,1,5,3,3,2,2,4,4,1,6,"Central Region",30.7352941176471
"60c8cf58-8341-c7a8-33bb-4f06c7bf6e6a",45,4,1,0,1,4,2,1,6,5,3,3,4,5,3,4,1,2,"Central Region",42.5
"60c7c928-3d0d-ceba-b423-2c1ab58ec08a",34,2,0,0,2,4,5,1,2,3,6,1,4,5,3,6,2,6,"Central Region",45
"60c0d0b1-f55b-385c-5a6e-f084bc831634",80,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,"Central Region",45
"60c91de0-5556-59b2-e0db-6b7d7e355fe9",44,3,1,0,1,NA,NA,NA,NA,NA,NA,3,4,5,1,6,1,1,"Central Region",32.7941176470588
"60c92b51-3c72-45d4-98c9-d50eff2850ca",19,1,1,0,1,NA,NA,NA,NA,NA,NA,4,3,4,6,4,2,5,"Central Region",32.7941176470588
"60c8eb1d-d850-4b95-6d12-8bf8e19dc3b7",39,3,1,0,1,1,2,6,5,3,4,4,3,2,4,6,1,6,"Central Region",30.7352941176471
"60c8dfa7-dd69-0c8e-6a24-7848283cacaf",61,5,1,0,1,1,3,4,2,6,5,3,1,5,6,1,2,4,"Central Region",32.7941176470588
"60ca2b8d-0d58-3a9c-fce3-1751c121ac1a",60,5,0,0,1,3,1,6,2,4,5,1,3,4,2,2,1,2,"Central Region",32.7941176470588
"60ca436b-1b48-8f5c-d4d8-fcd85abeca51",21,1,0,0,1,6,5,2,4,1,3,4,3,1,3,4,2,2,"Central Region",22.7941176470588
"60c0d2f2-dfae-11bc-4b7c-92f2e335eb9e",68,6,1,0,1,1,3,2,4,5,6,2,1,3,4,5,1,5,"Central Region",22.7941176470588
"60ca31f4-3d28-b87e-28d6-fed913d0edcd",21,1,0,0,1,3,1,2,4,6,5,6,5,3,3,1,1,2,"Central Region",22.7941176470588
"60c0d3c2-77d3-f8d0-4f76-e47d21e56244",73,6,1,0,3,1,2,6,3,4,5,1,1,4,5,6,2,4,"Central Region",22.7941176470588
"60c90358-09f7-f1d2-4ded-334f5a6009a3",32,2,1,0,1,2,1,5,3,4,6,3,3,1,4,1,2,3,"Central Region",22.7941176470588
"60c8dbf5-3ea3-a66e-4e91-a0cb2ab8d366",58,5,1,0,1,1,4,3,2,6,5,3,2,1,4,6,2,2,"Central Region",22.7941176470588
"60c7a2f5-1e28-32e3-86d6-677b997588c4",30,2,0,0,2,3,2,1,5,4,6,4,1,1,6,6,2,4,"Central Region",22.7941176470588
"60c76bcb-bd7d-c37f-6782-21026b142a6d",24,1,0,0,4,1,5,2,3,4,6,1,2,6,6,6,1,6,"Central Region",22.7941176470588
"60ca30b9-da24-a607-df1e-2d7aa3490e0d",60,5,0,0,1,NA,NA,NA,NA,NA,NA,3,3,NA,4,4,1,5,"Central Region",22.7941176470588
"60c0cdf8-cddb-10af-4e4c-4e1264ec4537",64,5,1,0,1,2,1,6,3,5,4,1,2,1,1,1,1,4,"Central Region",22.7941176470588
"60c8dd9e-3990-86c8-31a3-aa476d859a62",61,5,1,0,1,NA,NA,NA,NA,NA,NA,1,2,4,6,6,2,2,"Central Region",22.7941176470588
"60c8db92-a549-9a90-8550-391e39af4283",64,5,1,0,1,4,1,3,2,6,5,1,2,4,1,4,1,2,"Central Region",22.7941176470588
"60ca2c24-071b-4225-4e56-14af0a2f2966",35,3,0,0,1,1,4,5,3,2,6,3,3,4,5,6,2,6,"Central Region",22.7941176470588
"60ca2d2b-4fd7-3747-3f14-24b76c201e85",40,3,0,0,1,2,1,4,3,5,6,1,2,1,2,1,2,4,"Central Region",22.7941176470588
"60c0d197-a1ac-dc0b-6f14-3ef9d72c0527",43,3,0,0,4,2,5,3,4,1,6,3,4,1,5,6,1,2,"Central Region",22.7941176470588
"60c0ce49-33f3-839d-3f87-097bb56c8112",72,6,0,0,1,2,1,5,6,3,4,3,1,4,5,6,2,5,"Central Region",22.7941176470588
"60c8c0a1-f1fa-c8b7-f94e-01214fbbeb7d",67,6,1,0,1,NA,NA,NA,NA,NA,NA,1,2,4,5,5,2,7,"Central Region",22.7941176470588
"60c0cde4-91b3-b423-54a7-f4c357ea466d",44,3,1,1,4,6,4,5,2,1,3,6,5,6,6,6,2,6,"Central Region",22.7941176470588
"60c77a6e-16bd-14b1-04b3-c0b31b89fd48",70,6,1,0,2,3,1,2,5,4,6,1,2,3,1,4,1,3,"Central Region",22.7941176470588
"60c7c048-337a-59b2-40b2-991ccd247248",31,2,0,0,2,5,6,3,2,4,1,3,4,3,4,3,1,4,"Central Region",22.7941176470588
"60c0d3f3-ef79-1fe2-3fca-1eb9a6d7c480",68,6,0,0,1,3,2,1,4,6,5,2,3,4,5,6,2,6,"Central Region",22.7941176470588
"60c9002c-5f02-0b09-c5eb-7619615693de",61,5,1,0,1,1,2,3,4,5,6,2,3,3,2,1,NA,6,"Central Region",22.7941176470588
"60c0ce78-0730-6a5d-c47b-e63703ac264f",69,6,0,0,1,2,3,1,4,6,5,1,3,4,5,6,1,5,"Central Region",22.7941176470588
"60c77844-3137-be91-1a4f-5cd7ed3bd0b4",35,3,1,0,2,NA,NA,NA,NA,NA,NA,3,6,2,2,NA,1,4,"Central Region",22.7941176470588
"60ca4808-f20f-bae9-a6a4-66708b28a3d6",51,4,0,0,1,4,6,2,5,1,3,3,4,6,6,6,2,6,"Central Region",22.7941176470588
"60c7b4c8-59e4-751d-c67e-1578ce7bcc9d",45,4,1,0,1,NA,NA,NA,NA,NA,NA,3,2,3,4,4,3,7,"Central Region",22.7941176470588
"60c0cee7-f431-2f79-af22-9c04731744b2",36,3,0,0,1,1,4,3,2,5,6,1,3,4,2,4,1,6,"Central Region",22.7941176470588
"60c8d60e-02bb-4551-532d-96858efd8074",54,4,1,0,1,1,2,3,5,4,6,1,3,2,4,6,1,2,"Central Region",22.7941176470588
"60c76bdc-29a3-60a7-836b-0d5e63513c7a",76,6,0,0,2,2,3,1,4,6,5,3,1,2,1,2,1,4,"Central Region",22.7941176470588
"60c8bff5-4614-6cf2-aa83-5f428c0a5eaa",26,2,1,0,1,6,2,1,3,5,4,3,4,3,4,3,2,2,"Central Region",22.7941176470588
"60ca4da4-a0fa-9c0c-7090-744d95a67141",20,1,0,0,1,3,2,1,4,6,5,5,4,4,5,4,1,1,"Central Region",22.7941176470588
"60c36f10-53c4-84d4-5324-1181f8678c5f",53,4,1,0,1,3,4,2,1,5,6,3,2,1,1,4,1,2,"Central Region",15.7352941176471
"60c9276c-c23c-cced-4590-f8903e0d4063",63,5,1,0,1,1,4,2,3,6,5,1,4,5,6,6,1,4,"Central Region",15.7352941176471
"60c36f10-1b79-a4fe-ee08-1d144f1722f5",26,2,0,1,1,1,2,3,5,4,6,2,2,3,5,3,2,2,"Central Region",22.7941176470588
"60c90147-41b4-b2a1-e1c4-be9831a08e5b",40,3,1,0,1,5,1,4,3,2,6,4,4,5,4,6,3,7,"Central Region",15.7352941176471
"60c8e91f-1868-0586-f612-0db99abda28e",56,5,1,0,1,1,3,2,4,6,5,1,2,4,5,6,1,4,"Central Region",21.6176470588235
"60c0d34a-b684-410d-d45b-d52baf167b3a",70,6,0,0,1,1,2,4,3,5,6,3,3,1,1,1,1,8,"Central Region",21.6176470588235
"60c0d37e-4e3a-ea4b-6804-e269eaa85ec5",66,6,0,0,1,2,1,3,4,5,6,1,2,4,4,5,1,3,"Central Region",21.6176470588235
"60ca2ade-2476-95f4-023f-c684e5262bb0",41,3,0,0,1,5,1,3,2,4,6,3,3,1,4,5,2,2,"Central Region",21.6176470588235
"60ca359c-a4f6-3b8a-11e2-9bb251a5051d",59,5,0,0,1,1,2,6,3,4,5,1,2,5,6,3,2,4,"Central Region",21.6176470588235
"60ca3dd5-302a-dff6-e497-5fd2e4419f58",52,4,0,0,1,4,1,5,2,6,3,3,1,4,6,5,1,4,"Central Region",21.6176470588235
"60ca3129-7965-5ae6-a1d5-e79a87e82ccb",61,5,0,0,1,3,4,2,1,6,5,3,1,4,5,6,1,5,"Central Region",21.6176470588235
"60c8c623-b111-6719-34b5-e2b795b55eba",74,6,1,0,1,NA,NA,NA,NA,NA,NA,2,3,4,4,4,4,8,"Central Region",21.6176470588235
"60c8f655-584e-7ffd-db63-e47e921c0a6f",64,5,1,0,1,1,1,1,1,1,1,4,2,1,1,1,1,4,"Central Region",15.7352941176471
"60ca27da-fa94-4c6d-0b4d-4a63cd9cd421",55,5,0,0,1,1,3,2,4,5,6,2,1,4,5,6,1,4,"Central Region",47.0588235294118
"60c0d0fa-6e00-b967-4574-7ef72c453f99",58,5,0,0,1,6,2,3,4,1,5,1,1,4,4,6,4,5,"Central Region",47.0588235294118
"60c8c7c5-7302-27bb-1417-6c2d255fd584",44,3,1,0,1,NA,NA,NA,NA,NA,NA,2,3,3,2,5,2,4,"Central Region",47.0588235294118
"60c8ce67-f4ed-6039-64ff-f75f073f09e2",25,2,1,0,1,1,2,6,3,4,5,4,6,1,2,6,2,3,"Central Region",47.0588235294118
"60ca2711-1245-7a51-22e0-a4a6c3f5bd9b",47,4,0,0,1,1,3,2,4,5,6,2,1,4,5,6,1,4,"Central Region",47.0588235294118
"60ca3932-7aae-1228-ec43-f3e7f4a63a47",64,5,0,0,1,3,4,2,1,6,5,3,3,1,1,1,3,4,"Central Region",44.5588235294118
"60c36db8-b24e-6911-4c7f-676cd1a82d07",26,2,0,1,1,4,3,5,1,2,6,3,1,5,6,4,2,2,"Central Region",47.0588235294118
"60c8f006-712d-c091-4e4b-0907f9eecb47",36,3,1,0,1,1,2,4,3,5,6,3,3,2,1,4,1,2,"Central Region",47.0588235294118
"60c37362-ed0c-c55b-8903-7cae284f8465",65,6,0,1,1,2,3,4,1,6,5,2,2,2,1,1,4,8,"Central Region",27.2058823529412
"60ca34ef-235d-bf1a-8f98-9d61dfe9ab90",34,2,0,0,1,NA,NA,NA,NA,NA,NA,3,3,1,4,6,1,6,"Central Region",27.2058823529412
"60ca2ea6-0eec-cf95-0fb8-c717e9fc1aa3",62,5,0,0,1,1,2,4,3,5,6,6,6,6,2,1,1,5,"Central Region",27.2058823529412
"60c0ce6e-3b59-de41-f121-dcbb3a3d9e81",64,5,0,0,1,1,2,5,3,4,6,5,1,1,1,1,1,4,"Central Region",27.2058823529412
"60c76c9a-c6e8-1dc6-c933-1baa5213e11e",41,3,1,0,2,3,2,1,6,4,5,3,6,1,5,4,1,4,"Central Region",27.2058823529412
"60c943cc-1d3e-9dac-8924-e9e819d77c52",61,5,1,0,1,3,2,1,4,6,5,3,2,1,4,4,2,6,"Central Region",27.2058823529412
"60c8c4fa-83c4-e65d-6830-d4367908ead9",68,6,1,0,1,2,6,1,5,4,3,2,1,1,2,1,1,5,"Central Region",27.2058823529412
"60c76c88-4b97-7b4b-4eac-64c56da55f76",68,6,1,0,2,2,5,1,3,4,6,1,2,4,5,6,1,2,"Central Region",27.2058823529412
"60c36d44-656f-27cb-0786-c5f862922ff1",44,3,0,0,1,3,2,6,1,5,4,1,2,4,3,6,3,7,"Central Region",27.2058823529412
"60c8e513-188b-1a34-fcc1-5458a91d7f6a",68,6,1,0,1,1,2,4,3,6,5,3,4,4,5,5,2,5,"Central Region",27.2058823529412
"60c9400e-609e-6c5d-3e03-62660b4f8f3e",64,5,1,0,1,1,2,3,4,6,5,3,3,3,3,6,4,7,"Central Region",27.2058823529412
"60c77903-c627-3778-5e25-a279d5f6c7b5",29,2,0,0,2,2,1,6,3,4,5,1,2,4,5,6,1,5,"Central Region",27.2058823529412
"60c8c04d-7c45-2443-dc6f-fd6e9839ae36",37,3,1,0,1,2,1,4,5,3,6,3,2,1,4,1,1,3,"Central Region",27.2058823529412
"60c8c15e-2adc-3013-cb5f-9d3bfdbe83cf",65,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,5,5,5,2,6,"Central Region",27.2058823529412
"60ca2e7e-ce48-1d37-ecf1-9b99a8de43c2",46,4,0,0,1,NA,NA,NA,NA,NA,NA,3,4,4,6,3,1,6,"Central Region",27.2058823529412
"60ca2ce5-65d1-5e07-cd6d-ca6812dd2667",27,2,0,0,1,5,3,6,1,2,4,3,2,1,4,5,1,6,"Central Region",27.2058823529412
"60ca3d03-4f71-6370-e913-46a49560f373",32,2,0,0,1,4,3,2,1,6,5,3,3,4,2,2,1,5,"Central Region",25.1470588235294
"60c8e227-ba4b-d801-47c4-ef803f9ee9ba",50,4,1,0,1,1,5,6,2,3,4,1,1,1,4,6,1,4,"Central Region",25.1470588235294
"60c8e869-7a9a-56a5-c138-3dc2d934a21d",62,5,1,0,1,1,2,5,4,3,6,3,3,2,1,1,1,2,"Central Region",25.1470588235294
"60c8c828-0d60-f062-4db4-c11c4ceb33f2",69,6,1,0,1,1,2,4,3,5,6,1,1,1,1,1,1,4,"Central Region",25.1470588235294
"60c93637-779e-b729-4120-aae29ced4a77",28,2,1,0,1,1,4,3,2,6,5,4,2,1,2,4,1,4,"Central Region",41.4705882352941
"60ca3586-4a63-7fab-15a3-4fe14c992c27",32,2,0,0,1,1,3,6,4,5,2,5,1,1,4,1,NA,4,"Central Region",41.4705882352941
"60c0ce43-232d-e0b6-892f-f4b51343568f",65,6,0,0,1,1,4,2,3,6,5,1,2,4,6,6,1,6,"Central Region",41.4705882352941
"60c0ce90-401e-44f7-08c3-6101f6ad2e2e",78,6,0,0,1,1,2,3,4,5,6,3,1,2,4,1,2,6,"Central Region",41.4705882352941
"60ca4b01-9ee1-1727-c02d-5266d3da86b3",24,1,0,0,1,4,5,6,3,2,1,3,2,1,6,4,1,2,"Central Region",41.4705882352941
"60c770ef-4d73-6db6-8c18-fe827ae6e9fd",35,3,0,0,4,NA,NA,NA,NA,NA,NA,3,1,3,4,1,2,5,"Central Region",41.4705882352941
"60c8e9b3-a5ab-d97e-6f2e-2a965198ae08",45,4,1,0,1,1,3,2,4,5,6,3,3,2,1,4,1,3,"Central Region",30.5882352941176
"60ca2c28-56f7-63e9-41b5-9e2ad27900ed",35,3,0,0,1,4,5,6,1,3,2,3,4,1,5,6,1,NA,"Central Region",41.4705882352941
"60c0d364-4e65-c98f-f1a8-37997140fd42",61,5,0,0,1,2,1,5,3,4,6,5,5,2,1,6,3,7,"Central Region",41.4705882352941
"60ca31e8-95c1-a514-f15b-4a351391b5d5",59,5,0,0,1,NA,NA,NA,NA,NA,NA,3,1,4,5,1,2,5,"Central Region",41.4705882352941
"60ca2f45-c82f-be57-e459-e62151960e3c",29,2,0,0,1,1,4,2,3,5,6,3,3,1,4,6,1,2,"Central Region",41.4705882352941
